Hora,Presion,altitud,z,x,y,temp,latitud,long,velocidad,tempbmp,graba,co2,tvoc,altitudgps,idcontrol
17:15:44,"666,51","3396,3","35,83","-10,68","-3,42","37,1","37,16","-3,6","2,67","27,25",0,0,0,"663,7",805
17:15:44,"666,51","3396,3","34,75","-4,4","7,82","37,1","37,16","-3,6","2,67","27,25",0,0,0,664,805
17:15:44,"666,51","3396,3","36,33","-10,98","5,85","37,1","37,16","-3,6","2,67","27,25",0,0,0,664,805
17:15:44,"666,51","3396,3","40,42","-10,65","7,68","37,1","37,16","-3,6","2,67","27,25",0,0,0,664,805
17:15:44,"666,51","3396,3","33,99","0,67","10,21","37,1","37,16","-3,6","2,67","27,25",0,0,0,664,805
17:15:44,"666,51","3396,3","34,03","-9,06","5,03","37,1","37,16","-3,6","2,67","27,25",0,0,0,664,805
17:15:44,"666,51","3396,3","39,92","6,57","8,92","37,1","37,16","-3,6","2,67","27,25",0,0,0,664,806
17:15:45,"666,51","3396,3","38,82","12,34","11,19","37,1","37,16","-3,6","1,2","27,25",0,0,0,"664,3",806
17:15:45,"666,51","3396,3","33,74","-4,89","5,93","37,1","37,16","-3,6","1,2","27,25",0,0,0,"664,3",806
17:15:45,"666,51","3396,3","28,39","3,4","7,6","37,1","37,16","-3,6","1,2","27,25",0,0,0,"664,3",806
17:15:45,"666,51","3396,3","40,5","-0,94","-3,05","37,1","37,16","-3,6","1,2","27,25",0,0,0,"664,3",806
17:15:45,"666,51","3396,3","38,53","4,68","-0,25","37,1","37,16","-3,6","1,2","27,25",0,0,0,"664,3",806
17:15:46,"666,51","3396,3","43,5","3,91","-0,06","37,1","37,16","-3,6","2,57","27,25",0,0,0,"664,3",806
17:15:46,"666,51","3396,3","34,84","-2,51","-4,18","37,1","37,16","-3,6","2,57","27,25",0,0,0,"664,3",806
17:15:46,"666,51","3396,3","25,17","-25,18","-13,1","37,1","37,16","-3,6","2,57","27,25",0,0,0,"664,3",806
17:15:46,"666,51","3396,3","38,08","29,1","-10,44","37,1","37,16","-3,6","2,57","27,25",0,0,0,"664,3",806
17:15:46,"666,51","3396,3","44,28","-5,11","-9,69","37,1","37,16","-3,6","2,57","27,25",0,0,0,"664,3",807
17:15:47,"666,51","3396,3","40,62","3,22","-20,04","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:47,"666,51","3396,3","46,02","-7,01","-32,47","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:47,"666,51","3396,3","33,53","-4,42","-23,64","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:47,"666,51","3396,3","24,26","-4,17","-12,57","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:47,"666,51","3396,3","20,71","-4,24","-18,86","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:47,"666,51","3396,3","36,49","-5,49","-21,05","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:47,"666,51","3396,3","45,11","-9,28","-22,68","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:47,"666,51","3396,3","36,07","-10,85","-20,92","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:47,"666,51","3396,3","28,69","-4,72","-16,93","37,1","37,16","-3,6","4,52","27,25",0,0,0,"664,8",807
17:15:48,"666,51","3396,3","26,89","-5,67","-9,03","37,1","37,16","-3,6","5,37","27,25",0,0,0,"664,8",808
17:15:48,"666,51","3396,3","42,44","-5,61","-14,15","37,1","37,16","-3,6","5,37","27,25",0,0,0,"666,5",808
17:15:48,"666,51","3396,3","42,98","-10,01","-15,2","37,1","37,16","-3,6","5,37","27,25",0,0,0,"666,5",808
17:15:48,"666,51","3396,3","29,42","-6,9","-19,39","37,1","37,16","-3,6","5,37","27,25",0,0,0,"666,5",808
17:15:49,"666,51","3396,3","20,78","-10,82","-11,79","37,1","37,16","-3,6","5,2","27,25",0,0,0,"666,5",808
17:15:49,"666,51","3396,3","28,66","-15,66","-22,57","37,1","37,16","-3,6","5,2","27,25",0,0,0,"666,5",808
17:15:49,"666,51","3396,3","32,05","-27,46","-26,19","37,1","37,16","-3,6","5,2","27,25",0,0,0,"666,8",808
17:15:49,"666,51","3396,3","31,11","-26,52","-17,07","37,1","37,16","-3,6","5,2","27,25",0,0,0,"666,8",808
17:15:49,"666,51","3396,3","25,31","-18,54","-22,67","37,1","37,16","-3,6","5,2","27,25",0,0,0,"666,8",808
17:15:49,"666,51","3396,3","20,4","-7,05","-7,6","37,1","37,16","-3,6","5,2","27,25",0,0,0,"666,8",808
17:15:49,"666,51","3396,3","29,91","-9,48","-17,73","37,1","37,16","-3,6","5,2","27,25",0,0,0,"666,8",809
17:15:50,"666,51","3396,3","17,56","-13,22","-12,22","37,1","37,16","-3,6","4,94","27,25",0,0,0,"666,8",809
17:15:50,"666,51","3396,3","24,47","-34,17","-35,21","37,1","37,16","-3,6","4,94","27,25",0,0,0,"666,5",809
17:15:50,"666,51","3396,3","18,09","-28,44","-31,77","37,1","37,16","-3,6","4,94","27,25",0,0,0,"666,5",809
17:15:50,"666,51","3396,3","12,32","-25,86","-25,03","37,1","37,16","-3,6","4,94","27,25",0,0,0,"666,5",809
17:15:51,"666,51","3396,3","23,54","-14,24",-22,"37,1","37,16","-3,6","5,32","27,25",0,0,0,"667,7",809
17:15:51,"666,51","3396,3","17,84","3,95","-15,61","37,1","37,16","-3,6","5,32","27,25",0,0,0,"667,7",809
17:15:51,"666,51","3396,3","24,23","1,98","-19,59","37,1","37,16","-3,6","5,32","27,25",0,0,0,"667,7",809
17:15:51,"666,51","3396,3","30,92","0,58","-29,29","37,1","37,16","-3,6","5,32","27,25",0,0,0,"667,7",809
17:15:51,"666,51","3396,3","26,29","8,92","-31,75","37,1","37,16","-3,6","5,32","27,25",0,0,0,"667,7",809
17:15:52,"666,51","3396,3","26,78","8,63","-35,19","37,1","37,16","-3,6","5,02","27,25",0,0,0,"667,7",810
17:15:52,"666,51","3396,3","28,11","12,81","-36,34","37,1","37,16","-3,6","5,02","27,25",0,0,0,"668,3",810
17:15:52,"666,51","3396,3","22,71","9,27","-21,78","37,1","37,16","-3,6","5,02","27,25",0,0,0,"668,3",810
17:15:52,"666,51","3396,3","65,44","33,27","-16,29","37,1","37,16","-3,6","5,02","27,25",0,0,0,"668,3",810
17:15:53,"666,51","3396,3","65,11","19,57","-34,19","37,1","37,16","-3,6","3,2","27,25",0,0,0,"668,3",810
17:15:53,"666,51","3396,3","47,16","3,79","-24,59","37,1","37,16","-3,6","3,2","27,25",0,0,0,"668,3",810
17:15:53,"666,51","3396,3","35,45","5,87","-20,87","37,1","37,16","-3,6","3,2","27,25",0,0,0,"669,3",810
17:15:53,"666,51","3396,3","25,44","0,2","-28,17","37,1","37,16","-3,6","3,2","27,25",0,0,0,"669,3",810
17:15:53,"666,51","3396,3","25,69","-8,3","-37,39","37,1","37,16","-3,6","3,2","27,25",0,0,0,"669,3",810
17:15:53,"666,51","3396,3","22,6","1,8","-26,22","37,1","37,16","-3,6","3,2","27,25",0,0,0,"669,3",810
17:15:53,"666,51","3396,3","22,77","4,12","-17,74","37,1","37,16","-3,6","3,2","27,25",0,0,0,"669,3",811
17:15:54,"666,51","3396,3","24,43","-0,14","-23,85","37,1","37,16","-3,6","3,39","27,25",0,0,0,"669,3",811
17:15:54,"666,51","3396,3","27,99","-5,87","-29,51","37,1","37,16","-3,6","3,39","27,25",0,0,0,"668,7",811
17:15:54,"666,51","3396,3","30,51","-3,64","-24,25","37,1","37,16","-3,6","3,39","27,25",0,0,0,"668,7",811
17:15:54,"666,51","3396,3","30,98","-0,28","-17,83","37,1","37,16","-3,6","3,39","27,25",0,0,0,"668,7",811
17:15:54,"666,51","3396,3","19,02","-0,38","-6,26","37,1","37,16","-3,6","3,39","27,25",0,0,0,"668,7",811
17:15:54,"666,51","3396,3","10,88","2,25","2,53","37,1","37,16","-3,6","3,39","27,25",0,0,0,"668,7",811
17:15:54,"666,51","3396,3","71,2","25,37","-33,69","37,1","37,16","-3,6","3,39","27,25",0,0,0,"668,7",811
17:15:54,"666,51","3396,3","34,82","-8,37","-29,63","37,1","37,16","-3,6","3,39","27,25",0,0,0,"668,7",811
17:15:55,"666,51","3396,3","35,47","-4,95","-25,73","37,1","37,16","-3,6","5,63","27,25",0,0,0,"668,7",811
17:15:55,"666,51","3396,3","37,31","-4,63","-17,47","37,1","37,16","-3,6","5,63","27,25",0,0,0,"668,4",812
17:15:55,"666,51","3396,3","29,64","-12,47","-3,94","37,1","37,16","-3,6","5,63","27,25",0,0,0,"668,4",812
17:15:55,"666,51","3396,3","41,89","-15,05","-30,74","37,1","37,16","-3,6","5,63","27,25",0,0,0,"668,4",812
17:15:55,"666,51","3396,3","32,47","-7,16","-27,97","37,1","37,16","-3,6","5,63","27,25",0,0,0,"668,4",812
17:15:55,"666,51","3396,3","24,41","1,53","-10,77","37,1","37,16","-3,6","5,63","27,25",0,0,0,"668,4",812
17:15:56,"666,51","3396,3","6,32","4,55","2,77","37,1","37,16","-3,6","6,78","27,25",0,0,0,"668,4",812
17:15:56,"666,51","3396,3","16,92","6,23","-5,75","37,1","37,16","-3,6","6,78","27,25",0,0,0,"668,3",812
17:15:56,"666,51","3396,3","78,45","19,72","-22,67","37,1","37,16","-3,6","6,78","27,25",0,0,0,"668,3",812
17:15:56,"666,51","3396,3","43,72","-8,06","-11,64","37,1","37,16","-3,6","6,78","27,25",0,0,0,"668,3",812
17:15:56,"666,51","3396,3","52,95","2,94","-31,99","37,1","37,16","-3,6","6,78","27,25",0,0,0,"668,3",812
17:15:56,"666,51","3396,3","31,4","-5,09","-33,28","37,1","37,16","-3,6","6,78","27,25",0,0,0,"668,3",813
17:15:57,"666,51","3396,3","40,17","-0,17","-22,28","37,1","37,16","-3,6","7,04","27,25",0,0,0,"668,3",813
17:15:57,"666,51","3396,3","40,12","-6,53","-27,8","37,1","37,16","-3,6","7,04","27,25",0,0,0,"668,3",813
17:15:57,"666,51","3396,3","32,32","-10,84","-28,37","37,1","37,16","-3,6","7,04","27,25",0,0,0,"668,3",813
17:15:57,"666,51","3396,3","21,7","-3,98","-14,11","37,1","37,16","-3,6","7,04","27,25",0,0,0,"668,3",813
17:15:57,"666,51","3396,3","25,15","-1,21","-9,72","37,1","37,16","-3,6","7,04","27,25",0,0,0,"668,3",813
17:15:57,"666,51","3396,3","23,69","-0,31","-6,37","37,1","37,16","-3,6","7,04","27,25",0,0,0,"668,3",813
17:15:57,"666,51","3396,3","22,61","12,63","11,14","37,1","37,16","-3,6","7,04","27,25",0,0,0,"668,3",813
17:15:58,"666,51","3396,3","78,45","31,31","-24,64","37,1","37,16","-3,6","6,04","27,25",0,0,0,"668,3",813
17:15:58,"666,51","3396,3","48,71","-7,8","-33,51","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,9",813
17:15:58,"666,51","3396,3","17,06","-16,7","-13,32","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,9",814
17:15:58,"666,51","3396,3","25,03","-0,74","-5,67","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,9",814
17:15:58,"666,51","3396,3","45,57","10,7","-31,13","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,9",814
17:15:58,"666,51","3396,3","25,19","-6,87","-22,66","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,9",814
17:15:59,"666,51","3396,3","23,14","-1,72","-9,6","37,1","37,16","-3,6","8,37","27,25",0,0,0,"667,9",814
17:15:59,"666,51","3396,3","15,93","10,45","-17,53","37,1","37,16","-3,6","8,37","27,25",0,0,0,"667,9",814
17:15:59,"666,51","3396,3","27,43","14,88","-23,91","37,1","37,16","-3,6","8,37","27,25",0,0,0,"667,9",814
17:15:59,"666,51","3396,3","41,55","16,32","-34,52","37,1","37,16","-3,6","8,37","27,25",0,0,0,"667,9",814
17:15:59,"666,51","3396,3","33,42","9,56",-36,"37,1","37,16","-3,6","8,37","27,25",0,0,0,"667,9",814
17:15:59,"666,51","3396,3","16,63","0,47","-32,41","37,1","37,16","-3,6","8,37","27,25",0,0,0,"667,9",814
17:15:59,"666,51","3396,3","11,45","-6,58","-22,34","37,1","37,16","-3,6","8,37","27,25",0,0,0,"667,9",815
17:16:00,"666,51","3396,3","31,86","1,12","-25,86","37,1","37,16","-3,6","6,83","27,25",0,0,0,"667,8",815
17:16:00,"666,51","3396,3","38,93","4,84","-24,62","37,1","37,16","-3,6","6,83","27,25",0,0,0,"667,8",815
17:16:00,"666,51","3396,3","28,32","5,51","-27,72","37,1","37,16","-3,6","6,83","27,25",0,0,0,"667,8",815
17:16:00,"666,51","3396,3","17,88","-15,87","-16,64","37,1","37,16","-3,6","6,83","27,25",0,0,0,"667,8",815
17:16:00,"666,51","3396,3","27,21","-16,41","-19,31","37,1","37,16","-3,6","6,83","27,25",0,0,0,"667,8",815
17:16:00,"666,51","3396,3","29,7","-22,64","-37,92","37,1","37,16","-3,6","6,83","27,25",0,0,0,"667,8",815
17:16:01,"666,51","3396,3","27,5","-12,33","-47,56","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,8",815
17:16:01,"666,51","3396,3","29,77","-11,05","-41,78","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,7",815
17:16:01,"666,51","3396,3","31,98","-12,52","-32,7","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,7",815
17:16:01,"666,51","3396,3","27,6","-13,53","-26,03","37,1","37,16","-3,6","6,04","27,25",0,0,0,"667,7",816
17:16:02,"666,51","3396,3","23,45","-32,93","-29,64","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,7",816
17:16:02,"666,51","3396,3","15,49","-24,5","-19,75","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",816
17:16:02,"666,51","3396,3","14,84","-16,28","-18,44","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",816
17:16:02,"666,51","3396,3","28,7","-17,43","-23,45","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",816
17:16:02,"666,51","3396,3","37,38","-19,9","-30,57","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",816
17:16:02,"666,51","3396,3","23,74","-12,15","-28,75","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",816
17:16:02,"666,51","3396,3","18,42","-13,06","-25,68","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",816
17:16:02,"666,51","3396,3","19,41","-12,88","-12,08","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",816
17:16:02,"666,51","3396,3","30,51","-18,61","-24,1","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",816
17:16:02,"666,51","3396,3","39,92","-23,52","-19,97","37,1","37,16","-3,6","5,76","27,25",0,0,0,"667,8",817
17:16:03,"666,51","3396,3","35,95","-4,92","-25,11","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,6",817
17:16:03,"666,51","3396,3","34,69","-5,27","-26,69","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,6",817
17:16:03,"666,51","3396,3","42,3","-7,18","-30,22","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,6",817
17:16:04,"666,51","3396,3","25,84","-17,31","-28,11","37,1","37,16","-3,6","6,06","27,25",0,0,0,"667,6",817
17:16:04,"666,51","3396,3","17,07","-14,11","-15,95","37,1","37,16","-3,6","6,06","27,25",0,0,0,"667,6",817
17:16:04,"666,51","3396,3","27,15","-1,27","-6,79","37,1","37,16","-3,6","6,06","27,25",0,0,0,"667,5",817
17:16:04,"666,51","3396,3","36,65","-9,82","-16,31","37,1","37,16","-3,6","6,06","27,25",0,0,0,"667,5",817
17:16:04,"666,51","3396,3","49,01","-9,39","-22,2","37,1","37,16","-3,6","6,06","27,25",0,0,0,"667,5",817
17:16:04,"666,51","3396,3","25,43","-15,92","-33,62","37,1","37,16","-3,6","6,06","27,25",0,0,0,"667,5",817
17:16:04,"666,51","3396,3","15,94","-16,41","-13,43","37,1","37,16","-3,6","6,06","27,25",0,0,0,"667,5",818
17:16:05,"666,51","3396,3","17,79","-11,95","-11,8","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,5",818
17:16:05,"666,51","3396,3","20,14","-8,84","-9,56","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,1",818
17:16:05,"666,51","3396,3","38,89","-14,72","-19,36","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,1",818
17:16:05,"666,51","3396,3","44,69","-19,57","-17,92","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,1",818
17:16:05,"666,51","3396,3","29,07","-12,63","-31,51","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,1",818
17:16:05,"666,51","3396,3","37,89","-24,81","-14,72","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,1",818
17:16:05,"666,51","3396,3","40,4","-23,37","-14,23","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,1",818
17:16:05,"666,51","3396,3","22,66","-31,68","-19,42","37,1","37,16","-3,6","5,72","27,25",0,0,0,"667,1",818
17:16:06,"666,51","3396,3","16,37","-11,31","-9,43","37,1","37,16","-3,6","5,98","27,25",0,0,0,"667,1",818
17:16:06,"666,51","3396,3","25,15","-11,24","-15,14","37,1","37,16","-3,6","5,98","27,25",0,0,0,"667,1",819
17:16:06,"666,51","3396,3","19,9","-11,4","-6,81","37,1","37,16","-3,6","5,98","27,25",0,0,0,"667,1",819
17:16:06,"666,51","3396,3","38,55","-22,52","-23,89","37,1","37,16","-3,6","5,98","27,25",0,0,0,"667,1",819
17:16:06,"666,51","3396,3","38,69","-24,74","-21,75","37,1","37,16","-3,6","5,98","27,25",0,0,0,"667,1",819
17:16:06,"666,51","3396,3","20,4","-19,06","-20,36","37,1","37,16","-3,6","5,98","27,25",0,0,0,"667,1",819
17:16:07,"666,51","3396,3","20,42","-13,94","-11,89","37,1","37,16","-3,6","5,65","27,25",0,0,0,"667,1",819
17:16:07,"666,51","3396,3","24,8","-11,95","-12,15","37,1","37,16","-3,6","5,65","27,25",0,0,0,"666,9",819
17:16:07,"666,51","3396,3","41,56","-22,52","-20,87","37,1","37,16","-3,6","5,65","27,25",0,0,0,"666,9",819
17:16:07,"666,51","3396,3","37,01","-25,04","-21,62","37,1","37,16","-3,6","5,65","27,25",0,0,0,"666,9",819
17:16:07,"666,51","3396,3","24,73","-15,17","-27,4","37,1","37,16","-3,6","5,65","27,25",0,0,0,"666,9",819
17:16:07,"666,51","3396,3","18,01","-14,32","-9,15","37,1","37,16","-3,6","5,65","27,25",0,0,0,"666,9",820
17:16:08,"666,51","3396,3","43,85","-15,96","-20,77","37,1","37,16","-3,6","4,7","27,25",0,0,0,"666,9",820
17:16:08,"666,51","3396,3","22,67","-14,1","-21,58","37,1","37,16","-3,6","4,7","27,25",0,0,0,"666,8",820
17:16:08,"666,51","3396,3","19,49","-13,98","-12,16","37,1","37,16","-3,6","4,7","27,25",0,0,0,"666,8",820
17:16:08,"666,51","3396,3","26,37",-16,"-14,05","37,1","37,16","-3,6","4,7","27,25",0,0,0,"666,8",820
17:16:08,"666,51","3396,3","38,82","-16,03","-26,63","37,1","37,16","-3,6","4,7","27,25",0,0,0,"666,8",820
17:16:08,"666,51","3396,3","39,25","-18,32","-26,78","37,1","37,16","-3,6","4,7","27,25",0,0,0,"666,8",820
17:16:08,"666,51","3396,3","21,97","-17,42","-19,57","37,1","37,16","-3,6","4,7","27,25",0,0,0,"666,8",820
17:16:09,"666,51","3396,3","17,35","-11,58","-10,12","37,1","37,16","-3,6","5,8","27,25",0,0,0,"666,8",820
17:16:09,"666,51","3396,3","35,5","-15,84","-20,58","37,1","37,16","-3,6","5,8","27,25",0,0,0,"666,5",820
17:16:09,"666,51","3396,3","43,43","-19,46","-14,21","37,1","37,16","-3,6","5,8","27,25",0,0,0,"666,5",821
17:16:09,"666,51","3396,3","37,12","-16,17","-21,74","37,1","37,16","-3,6","5,8","27,25",0,0,0,"666,5",821
17:16:09,"666,51","3396,3","40,28","-20,88","-28,44","37,1","37,16","-3,6","5,8","27,25",0,0,0,"666,5",821
17:16:09,"666,51","3396,3","21,76","-21,28","-22,34","37,1","37,16","-3,6","5,8","27,25",0,0,0,"666,5",821
17:16:10,"666,51","3396,3","19,32","-10,82","-12,33","37,1","37,16","-3,6","6,02","27,25",0,0,0,"666,5",821
17:16:10,"666,51","3396,3","25,5","-11,34","-27,47",37,"37,16","-3,6","6,02","27,25",0,0,0,"666,5",821
17:16:10,"666,51","3396,3","19,03","-10,52","-18,74",37,"37,16","-3,6","6,02","27,25",0,0,0,"666,2",821
17:16:10,"666,51","3396,3","20,74","-9,07","-9,51",37,"37,16","-3,6","6,02","27,25",0,0,0,"666,2",821
17:16:10,"666,51","3396,3","35,44","-17,42","-28,26",37,"37,16","-3,6","6,02","27,25",0,0,0,"666,2",821
17:16:10,"666,51","3396,3","36,95","-20,27","-25,61",37,"37,16","-3,6","6,02","27,25",0,0,0,"666,2",821
17:16:10,"666,51","3396,3","29,09","-17,47","-26,3",37,"37,16","-3,6","6,02","27,25",0,0,0,"666,2",822
17:16:11,"666,51","3396,3","24,97","-11,67","-19,66",37,"37,16","-3,6","6,15","27,25",0,0,0,666,822
17:16:11,"666,51","3396,3","36,26","-13,04","-32,15",37,"37,16","-3,6","6,15","27,25",0,0,0,666,822
17:16:11,"666,51","3396,3","36,76","-13,46","-33,19",37,"37,16","-3,6","6,15","27,25",0,0,0,666,822
17:16:11,"666,51","3396,3","29,46","-8,41","-20,48",37,"37,16","-3,6","6,15","27,25",0,0,0,666,822
17:16:11,"666,51","3396,3","18,46","-3,25","-12,78",37,"37,16","-3,6","6,15","27,25",0,0,0,666,822
17:16:12,"666,51","3396,3","33,48","-16,05","-20,1",37,"37,16","-3,6","5,72","27,25",0,0,0,666,822
17:16:12,"666,51","3396,3","20,44","-7,74","-10,89",37,"37,16","-3,6","5,72","27,25",0,0,0,"666,1",822
17:16:12,"666,51","3396,3","18,59","-7,98","-7,59",37,"37,16","-3,6","5,72","27,25",0,0,0,"666,1",822
17:16:12,"666,51","3396,3","33,14","-14,33","-22,89",37,"37,16","-3,6","5,72","27,25",0,0,0,"666,1",822
17:16:12,"666,51","3396,3","43,67","-16,82","-15,72",37,"37,16","-3,6","5,72","27,25",0,0,0,"666,1",823
17:16:13,"666,51","3396,3","45,03","-16,1","-23,64",37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:13,"666,51","3396,3","33,42","-19,92","-20,31",37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:13,"666,51","3396,3","26,71","-15,28",-23,37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:13,"666,51","3396,3","18,72","-11,3","-8,71",37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:13,"666,51","3396,3","27,21","-14,11","-14,96",37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:13,"666,51","3396,3","40,11","-21,19","-26,67",37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:13,"666,51","3396,3","32,72","-22,18","-22,25",37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:13,"666,51","3396,3","27,27","-21,12","-20,96",37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:13,"666,51","3396,3","17,25","-6,75","-9,95",37,"37,16","-3,6","4,7","27,25",0,0,0,"665,9",823
17:16:14,"666,51","3396,3","38,03","-13,9","-19,57",37,"37,16","-3,6","5,54","27,25",0,0,0,"665,9",824
17:16:14,"666,51","3396,3","22,19","-22,15","-18,05",37,"37,16","-3,6","5,54","27,25",0,0,0,"665,9",824
17:16:14,"666,51","3396,3","25,3","-19,24","-18,21",37,"37,16","-3,6","5,54","27,25",0,0,0,"665,9",824
17:16:14,"666,51","3396,3","17,73","-8,6","-8,27",37,"37,16","-3,6","5,54","27,25",0,0,0,"665,9",824
17:16:15,"666,51","3396,3","32,79","-12,09","-11,14",37,"37,16","-3,6","5,76","27,25",0,0,0,"665,9",824
17:16:15,"666,51","3396,3","43,87","-20,98","-19,86",37,"37,16","-3,6","5,76","27,25",0,0,0,"665,9",824
17:16:15,"666,51","3396,3","40,6","-18,7","-10,68",37,"37,16","-3,6","5,76","27,25",0,0,0,"665,8",824
17:16:15,"666,51","3396,3","30,26","-13,76","-23,54",37,"37,16","-3,6","5,76","27,25",0,0,0,"665,8",824
17:16:15,"666,51","3396,3","21,14","-13,39","-10,54",37,"37,16","-3,6","5,76","27,25",0,0,0,"665,8",824
17:16:15,"666,51","3396,3","22,61","-12,13","-5,46",37,"37,16","-3,6","5,76","27,25",0,0,0,"665,8",824
17:16:15,"666,51","3396,3","40,64","-23,4","-21,22",37,"37,16","-3,6","5,76","27,25",0,0,0,"665,8",825
17:16:16,"666,51","3396,3","36,41","-18,89","-14,38",37,"37,16","-3,6","5,39","27,25",0,0,0,"665,8",825
17:16:16,"666,51","3396,3","44,47","-17,61","-12,57",37,"37,16","-3,6","5,39","27,25",0,0,0,"665,7",825
17:16:16,"666,51","3396,3","30,69","-21,25","-14,79",37,"37,16","-3,6","5,39","27,25",0,0,0,"665,7",825
17:16:16,"666,51","3396,3","25,72","-14,63","-17,04",37,"37,16","-3,6","5,39","27,25",0,0,0,"665,7",825
17:16:16,"666,51","3396,3","19,98","-14,74","-9,29",37,"37,16","-3,6","5,39","27,25",0,0,0,"665,7",825
17:16:16,"666,51","3396,3","25,49","-30,83","-13,24",37,"37,16","-3,6","5,39","27,25",0,0,0,"665,7",825
17:16:16,"666,51","3396,3","23,62","-23,1","-9,56",37,"37,16","-3,6","5,39","27,25",0,0,0,"665,7",825
17:16:16,"666,51","3396,3","23,56","-12,39","-5,46",37,"37,16","-3,6","5,39","27,25",0,0,0,"665,7",825
17:16:17,"666,51","3396,3","29,62","-13,5","-7,79",37,"37,16","-3,6","5,02","27,25",0,0,0,"665,7",825
17:16:17,"666,51","3396,3","42,74","-17,24","-12,98",37,"37,16","-3,6","5,02","27,25",0,0,0,"665,6",826
17:16:17,"666,51","3396,3","30,56","-20,09","-9,41",37,"37,16","-3,6","5,02","27,25",0,0,0,"665,6",826
17:16:17,"666,51","3396,3","40,74","-19,24","-21,71",37,"37,16","-3,6","5,02","27,25",0,0,0,"665,6",826
17:16:17,"666,51","3396,3","37,12","-21,86","-22,04",37,"37,16","-3,6","5,02","27,25",0,0,0,"665,6",826
17:16:17,"666,51","3396,3","22,28","-18,56","-16,5",37,"37,16","-3,6","5,02","27,25",0,0,0,"665,6",826
17:16:18,"666,51","3396,3","20,82","-10,55","-12,06",37,"37,16","-3,6","3,67","27,25",0,0,0,"665,6",826
17:16:18,"666,51","3396,3","31,06","-13,23","-14,23",37,"37,16","-3,6","3,67","27,25",0,0,0,"665,9",826
17:16:18,"666,51","3396,3","37,77","-15,75","-19,38",37,"37,16","-3,6","3,67","27,25",0,0,0,"665,9",826
17:16:18,"666,51","3396,3","38,45","-15,27","-21,91",37,"37,16","-3,6","3,67","27,25",0,0,0,"665,9",826
17:16:18,"666,51","3396,3","25,19","-17,16","-22,81",37,"37,16","-3,6","3,67","27,25",0,0,0,"665,9",826
17:16:18,"666,51","3396,3","23,2","-15,22","-20,24",37,"37,16","-3,6","3,67","27,25",0,0,0,"665,9",827
17:16:18,"666,51","3396,3","26,36","-10,58","-14,43",37,"37,16","-3,6","3,67","27,25",0,0,0,"665,9",827
17:16:19,"666,51","3396,3","37,75","-21,72","-20,2",37,"37,16","-3,6","3,61","27,25",0,0,0,"665,9",827
17:16:19,"666,51","3396,3","31,94","-21,98","-22,09",37,"37,16","-3,6","3,61","27,25",0,0,0,"665,9",827
